time_ns,voltage_mV
2.647040000000000000e+06,3.662221137119663350e-01
2.649600000000000000e+06,3.662221137119663350e-01
2.652160000000000000e+06,1.777397991882076478e-01
2.654720000000000000e+06,3.662221137119663350e-01
2.657280000000000000e+06,3.662221137119663350e-01
2.659840000000000000e+06,3.662221137119663350e-01
2.662400000000000000e+06,3.662221137119663350e-01
2.664960000000000000e+06,3.662221137119663350e-01
2.667520000000000000e+06,3.662221137119663350e-01
2.670080000000000000e+06,3.662221137119663350e-01
2.672640000000000000e+06,3.662221137119663350e-01
2.675200000000000000e+06,3.662221137119663350e-01
2.677760000000000000e+06,3.662221137119663350e-01
2.680320000000000000e+06,1.777397991882076478e-01
2.682880000000000000e+06,5.547044282357249667e-01
2.685440000000000000e+06,3.662221137119663350e-01
2.688000000000000000e+06,3.662221137119663350e-01
2.690560000000000000e+06,3.662221137119663350e-01
2.693120000000000000e+06,3.662221137119663350e-01
2.695680000000000000e+06,3.662221137119663350e-01
2.698240000000000000e+06,1.777397991882076478e-01
2.700800000000000000e+06,3.662221137119663350e-01
2.703360000000000000e+06,3.662221137119663350e-01
2.705920000000000000e+06,3.662221137119663350e-01
2.708480000000000000e+06,3.662221137119663350e-01
2.711040000000000000e+06,3.662221137119663350e-01
2.713600000000000000e+06,3.662221137119663350e-01
2.716160000000000000e+06,3.662221137119663350e-01
2.718720000000000000e+06,1.777397991882076478e-01
2.721280000000000000e+06,3.662221137119663350e-01
2.723840000000000000e+06,3.662221137119663350e-01
2.726400000000000000e+06,3.662221137119663350e-01
2.728960000000000000e+06,3.662221137119663350e-01
2.731520000000000000e+06,1.777397991882076478e-01
2.734080000000000000e+06,1.777397991882076478e-01
2.736640000000000000e+06,1.777397991882076478e-01
2.739200000000000000e+06,1.777397991882076478e-01
2.741760000000000000e+06,3.662221137119663350e-01
2.744320000000000000e+06,3.662221137119663350e-01
2.746880000000000000e+06,3.662221137119663350e-01
2.749440000000000000e+06,3.662221137119663350e-01
2.752000000000000000e+06,3.662221137119663350e-01
2.754560000000000000e+06,1.777397991882076478e-01
2.757120000000000000e+06,3.662221137119663350e-01
2.759680000000000000e+06,3.662221137119663350e-01
2.762240000000000000e+06,3.662221137119663350e-01
2.764800000000000000e+06,3.662221137119663350e-01
2.767360000000000000e+06,3.662221137119663350e-01
2.769920000000000000e+06,3.662221137119663350e-01
2.772480000000000000e+06,3.662221137119663350e-01
2.775040000000000000e+06,3.662221137119663350e-01
2.777600000000000000e+06,3.662221137119663350e-01
2.780160000000000000e+06,3.662221137119663350e-01
2.782720000000000000e+06,3.662221137119663350e-01
2.785280000000000000e+06,5.547044282357249667e-01
2.787840000000000000e+06,3.662221137119663350e-01
2.790400000000000000e+06,5.547044282357249667e-01
2.792960000000000000e+06,1.777397991882076478e-01
2.795520000000000000e+06,3.662221137119663350e-01
2.798080000000000000e+06,5.547044282357249667e-01
2.800640000000000000e+06,3.662221137119663350e-01
2.803200000000000000e+06,3.662221137119663350e-01
2.805760000000000000e+06,3.662221137119663350e-01
2.808320000000000000e+06,1.777397991882076478e-01
2.810880000000000000e+06,3.662221137119663350e-01
2.813440000000000000e+06,3.662221137119663350e-01
2.816000000000000000e+06,1.777397991882076478e-01
2.818560000000000000e+06,3.662221137119663350e-01
2.821120000000000000e+06,1.777397991882076478e-01
2.823680000000000000e+06,3.662221137119663350e-01
2.826240000000000000e+06,3.662221137119663350e-01
2.828800000000000000e+06,1.777397991882076478e-01
2.831360000000000000e+06,3.662221137119663350e-01
2.833920000000000000e+06,3.662221137119663350e-01
2.836480000000000000e+06,1.777397991882076478e-01
2.839040000000000000e+06,3.662221137119663350e-01
2.841600000000000000e+06,3.662221137119663350e-01
2.844160000000000000e+06,3.662221137119663350e-01
2.846720000000000000e+06,3.662221137119663350e-01
2.849280000000000000e+06,3.662221137119663350e-01
2.851840000000000000e+06,3.662221137119663350e-01
2.854400000000000000e+06,3.662221137119663350e-01
2.856960000000000000e+06,3.662221137119663350e-01
2.859520000000000000e+06,1.777397991882076478e-01
2.862080000000000000e+06,3.662221137119663350e-01
2.864640000000000000e+06,3.662221137119663350e-01
2.867200000000000000e+06,3.662221137119663350e-01
2.869760000000000000e+06,3.662221137119663350e-01
2.872320000000000000e+06,3.662221137119663350e-01
2.874880000000000000e+06,3.662221137119663350e-01
2.877440000000000000e+06,3.662221137119663350e-01
2.880000000000000000e+06,3.662221137119663350e-01
2.882560000000000000e+06,1.777397991882076478e-01
2.885120000000000000e+06,3.662221137119663350e-01
2.887680000000000000e+06,3.662221137119663350e-01
2.890240000000000000e+06,3.662221137119663350e-01
2.892800000000000000e+06,3.662221137119663350e-01
2.895360000000000000e+06,3.662221137119663350e-01
2.897920000000000000e+06,3.662221137119663350e-01
2.900480000000000000e+06,3.662221137119663350e-01
2.903040000000000000e+06,3.662221137119663350e-01
2.905600000000000000e+06,3.662221137119663350e-01
2.908160000000000000e+06,3.662221137119663350e-01
2.910720000000000000e+06,1.777397991882076478e-01
2.913280000000000000e+06,3.662221137119663350e-01
2.915840000000000000e+06,3.662221137119663350e-01
2.918400000000000000e+06,1.777397991882076478e-01
2.920960000000000000e+06,3.662221137119663350e-01
2.923520000000000000e+06,3.662221137119663350e-01
2.926080000000000000e+06,3.662221137119663350e-01
2.928640000000000000e+06,3.662221137119663350e-01
2.931200000000000000e+06,3.662221137119663350e-01
2.933760000000000000e+06,3.662221137119663350e-01
2.936320000000000000e+06,3.662221137119663350e-01
2.938880000000000000e+06,3.662221137119663350e-01
2.941440000000000000e+06,3.662221137119663350e-01
2.944000000000000000e+06,3.662221137119663350e-01
2.946560000000000000e+06,1.777397991882076478e-01
2.949120000000000000e+06,3.662221137119663350e-01
2.951680000000000000e+06,3.662221137119663350e-01
2.954240000000000000e+06,3.662221137119663350e-01
2.956800000000000000e+06,3.662221137119663350e-01
2.959360000000000000e+06,3.662221137119663350e-01
2.961920000000000000e+06,3.662221137119663350e-01
2.964480000000000000e+06,3.662221137119663350e-01
2.967040000000000000e+06,3.662221137119663350e-01
2.969600000000000000e+06,3.662221137119663350e-01
2.972160000000000000e+06,3.662221137119663350e-01
2.974720000000000000e+06,3.662221137119663350e-01
2.977280000000000000e+06,3.662221137119663350e-01
2.979840000000000000e+06,5.547044282357249667e-01
2.982400000000000000e+06,3.662221137119663350e-01
2.984960000000000000e+06,3.662221137119663350e-01
2.987520000000000000e+06,3.662221137119663350e-01
2.990080000000000000e+06,3.662221137119663350e-01
2.992640000000000000e+06,3.662221137119663350e-01
2.995200000000000000e+06,3.662221137119663350e-01
2.997760000000000000e+06,1.777397991882076478e-01
3.000320000000000000e+06,3.662221137119663350e-01
3.002880000000000000e+06,3.662221137119663350e-01
3.005440000000000000e+06,3.662221137119663350e-01
3.008000000000000000e+06,3.662221137119663350e-01
3.010560000000000000e+06,3.662221137119663350e-01
3.013120000000000000e+06,3.662221137119663350e-01
3.015680000000000000e+06,5.547044282357249667e-01
3.018240000000000000e+06,3.662221137119663350e-01
3.020800000000000000e+06,3.662221137119663350e-01
3.023360000000000000e+06,3.662221137119663350e-01
3.025920000000000000e+06,3.662221137119663350e-01
3.028480000000000000e+06,3.662221137119663350e-01
3.031040000000000000e+06,3.662221137119663350e-01
3.033600000000000000e+06,3.662221137119663350e-01
3.036160000000000000e+06,3.662221137119663350e-01
3.038720000000000000e+06,3.662221137119663350e-01
3.041280000000000000e+06,3.662221137119663350e-01
3.043840000000000000e+06,3.662221137119663350e-01
3.046400000000000000e+06,1.777397991882076478e-01
3.048960000000000000e+06,3.662221137119663350e-01
3.051520000000000000e+06,5.547044282357249667e-01
3.054080000000000000e+06,1.777397991882076478e-01
3.056640000000000000e+06,3.662221137119663350e-01
3.059200000000000000e+06,3.662221137119663350e-01
3.061760000000000000e+06,3.662221137119663350e-01
3.064320000000000000e+06,5.547044282357249667e-01
3.066880000000000000e+06,3.662221137119663350e-01
3.069440000000000000e+06,3.662221137119663350e-01
3.072000000000000000e+06,3.662221137119663350e-01
3.074560000000000000e+06,1.777397991882076478e-01
3.077120000000000000e+06,1.777397991882076478e-01
3.079680000000000000e+06,1.777397991882076478e-01
3.082240000000000000e+06,3.662221137119663350e-01
3.084800000000000000e+06,1.777397991882076478e-01
3.087360000000000000e+06,3.662221137119663350e-01
3.089920000000000000e+06,3.662221137119663350e-01
3.092480000000000000e+06,1.777397991882076478e-01
3.095040000000000000e+06,3.662221137119663350e-01
3.097600000000000000e+06,3.662221137119663350e-01
3.100160000000000000e+06,3.662221137119663350e-01
3.102720000000000000e+06,1.777397991882076478e-01
3.105280000000000000e+06,3.662221137119663350e-01
3.107840000000000000e+06,3.662221137119663350e-01
3.110400000000000000e+06,3.662221137119663350e-01
3.112960000000000000e+06,3.662221137119663350e-01
3.115520000000000000e+06,1.777397991882076478e-01
3.118080000000000000e+06,1.777397991882076478e-01
3.120640000000000000e+06,3.662221137119663350e-01
3.123200000000000000e+06,3.662221137119663350e-01
3.125760000000000000e+06,3.662221137119663350e-01
3.128320000000000000e+06,3.662221137119663350e-01
3.130880000000000000e+06,3.662221137119663350e-01
3.133440000000000000e+06,3.662221137119663350e-01
3.136000000000000000e+06,3.662221137119663350e-01
3.138560000000000000e+06,3.662221137119663350e-01
3.141120000000000000e+06,3.662221137119663350e-01
3.143680000000000000e+06,3.662221137119663350e-01
3.146240000000000000e+06,3.662221137119663350e-01
3.148800000000000000e+06,3.662221137119663350e-01
3.151360000000000000e+06,3.662221137119663350e-01
3.153920000000000000e+06,3.662221137119663350e-01
3.156480000000000000e+06,3.662221137119663350e-01
3.159040000000000000e+06,3.662221137119663350e-01
3.161600000000000000e+06,1.777397991882076478e-01
3.164160000000000000e+06,3.662221137119663350e-01
3.166720000000000000e+06,3.662221137119663350e-01
3.169280000000000000e+06,3.662221137119663350e-01
3.171840000000000000e+06,3.662221137119663350e-01
3.174400000000000000e+06,3.662221137119663350e-01
3.176960000000000000e+06,3.662221137119663350e-01
3.179520000000000000e+06,3.662221137119663350e-01
3.182080000000000000e+06,3.662221137119663350e-01
3.184640000000000000e+06,3.662221137119663350e-01
3.187200000000000000e+06,3.662221137119663350e-01
3.189760000000000000e+06,3.662221137119663350e-01
3.192320000000000000e+06,3.662221137119663350e-01
3.194880000000000000e+06,3.662221137119663350e-01
3.197440000000000000e+06,3.662221137119663350e-01
3.200000000000000000e+06,3.662221137119663350e-01
3.202560000000000000e+06,1.777397991882076478e-01
3.205120000000000000e+06,3.662221137119663350e-01
3.207680000000000000e+06,1.777397991882076478e-01
3.210240000000000000e+06,3.662221137119663350e-01
3.212800000000000000e+06,3.662221137119663350e-01
3.215360000000000000e+06,3.662221137119663350e-01
3.217920000000000000e+06,1.777397991882076478e-01
3.220480000000000000e+06,3.662221137119663350e-01
3.223040000000000000e+06,3.662221137119663350e-01
3.225600000000000000e+06,3.662221137119663350e-01
3.228160000000000000e+06,3.662221137119663350e-01
3.230720000000000000e+06,3.662221137119663350e-01
3.233280000000000000e+06,3.662221137119663350e-01
3.235840000000000000e+06,3.662221137119663350e-01
3.238400000000000000e+06,3.662221137119663350e-01
3.240960000000000000e+06,3.662221137119663350e-01
3.243520000000000000e+06,1.777397991882076478e-01
3.246080000000000000e+06,3.662221137119663350e-01
3.248640000000000000e+06,3.662221137119663350e-01
3.251200000000000000e+06,3.662221137119663350e-01
3.253760000000000000e+06,3.662221137119663350e-01
3.256320000000000000e+06,3.662221137119663350e-01
3.258880000000000000e+06,3.662221137119663350e-01
3.261440000000000000e+06,3.662221137119663350e-01
3.264000000000000000e+06,3.662221137119663350e-01
3.266560000000000000e+06,3.662221137119663350e-01
3.269120000000000000e+06,3.662221137119663350e-01
3.271680000000000000e+06,1.777397991882076478e-01
3.274240000000000000e+06,3.662221137119663350e-01
3.276800000000000000e+06,3.662221137119663350e-01
3.279360000000000000e+06,1.777397991882076478e-01
3.281920000000000000e+06,3.662221137119663350e-01
3.284480000000000000e+06,3.662221137119663350e-01
3.287040000000000000e+06,3.662221137119663350e-01
3.289600000000000000e+06,3.662221137119663350e-01
3.292160000000000000e+06,3.662221137119663350e-01
3.294720000000000000e+06,3.662221137119663350e-01
3.297280000000000000e+06,3.662221137119663350e-01
3.299840000000000000e+06,3.662221137119663350e-01
3.302400000000000000e+06,3.662221137119663350e-01
3.304960000000000000e+06,5.547044282357249667e-01
3.307520000000000000e+06,3.662221137119663350e-01
3.310080000000000000e+06,3.662221137119663350e-01
3.312640000000000000e+06,3.662221137119663350e-01
3.315200000000000000e+06,3.662221137119663350e-01
3.317760000000000000e+06,3.662221137119663350e-01
3.320320000000000000e+06,3.662221137119663350e-01
3.322880000000000000e+06,3.662221137119663350e-01
3.325440000000000000e+06,3.662221137119663350e-01
3.328000000000000000e+06,3.662221137119663350e-01
3.330560000000000000e+06,5.547044282357249667e-01
3.333120000000000000e+06,1.777397991882076478e-01
3.335680000000000000e+06,3.662221137119663350e-01
3.338240000000000000e+06,3.662221137119663350e-01
3.340800000000000000e+06,1.777397991882076478e-01
3.343360000000000000e+06,3.662221137119663350e-01
3.345920000000000000e+06,3.662221137119663350e-01
3.348480000000000000e+06,1.777397991882076478e-01
3.351040000000000000e+06,3.662221137119663350e-01
3.353600000000000000e+06,3.662221137119663350e-01
3.356160000000000000e+06,3.662221137119663350e-01
3.358720000000000000e+06,3.662221137119663350e-01
3.361280000000000000e+06,3.662221137119663350e-01
3.363840000000000000e+06,3.662221137119663350e-01
3.366400000000000000e+06,1.777397991882076478e-01
3.368960000000000000e+06,5.547044282357249667e-01
3.371520000000000000e+06,3.662221137119663350e-01
3.374080000000000000e+06,3.662221137119663350e-01
3.376640000000000000e+06,3.662221137119663350e-01
3.379200000000000000e+06,3.662221137119663350e-01
3.381760000000000000e+06,3.662221137119663350e-01
3.384320000000000000e+06,3.662221137119663350e-01
3.386880000000000000e+06,3.662221137119663350e-01
3.389440000000000000e+06,3.662221137119663350e-01
3.392000000000000000e+06,3.662221137119663350e-01
3.394560000000000000e+06,3.662221137119663350e-01
3.397120000000000000e+06,1.777397991882076478e-01
3.399680000000000000e+06,3.662221137119663350e-01
3.402240000000000000e+06,3.662221137119663350e-01
3.404800000000000000e+06,3.662221137119663350e-01
3.407360000000000000e+06,3.662221137119663350e-01
3.409920000000000000e+06,3.662221137119663350e-01
3.412480000000000000e+06,3.662221137119663350e-01
3.415040000000000000e+06,3.662221137119663350e-01
3.417600000000000000e+06,1.777397991882076478e-01
3.420160000000000000e+06,1.777397991882076478e-01
3.422720000000000000e+06,3.662221137119663350e-01
3.425280000000000000e+06,3.662221137119663350e-01
3.427840000000000000e+06,1.777397991882076478e-01
3.430400000000000000e+06,3.662221137119663350e-01
3.432960000000000000e+06,3.662221137119663350e-01
3.435520000000000000e+06,3.662221137119663350e-01
3.438080000000000000e+06,3.662221137119663350e-01
3.440640000000000000e+06,3.662221137119663350e-01
3.443200000000000000e+06,3.662221137119663350e-01
3.445760000000000000e+06,3.662221137119663350e-01
3.448320000000000000e+06,3.662221137119663350e-01
3.450880000000000000e+06,3.662221137119663350e-01
3.453440000000000000e+06,3.662221137119663350e-01
3.456000000000000000e+06,3.662221137119663350e-01
3.458560000000000000e+06,5.547044282357249667e-01
3.461120000000000000e+06,3.662221137119663350e-01
3.463680000000000000e+06,3.662221137119663350e-01
3.466240000000000000e+06,3.662221137119663350e-01
3.468800000000000000e+06,3.662221137119663350e-01
3.471360000000000000e+06,3.662221137119663350e-01
3.473920000000000000e+06,3.662221137119663350e-01
3.476480000000000000e+06,1.777397991882076478e-01
3.479040000000000000e+06,3.662221137119663350e-01
3.481600000000000000e+06,5.547044282357249667e-01
3.484160000000000000e+06,3.662221137119663350e-01
3.486720000000000000e+06,3.662221137119663350e-01
3.489280000000000000e+06,3.662221137119663350e-01
3.491840000000000000e+06,1.777397991882076478e-01
3.494400000000000000e+06,3.662221137119663350e-01
3.496960000000000000e+06,3.662221137119663350e-01
3.499520000000000000e+06,3.662221137119663350e-01
3.502080000000000000e+06,3.662221137119663350e-01
3.504640000000000000e+06,3.662221137119663350e-01
3.507200000000000000e+06,1.777397991882076478e-01
3.509760000000000000e+06,3.662221137119663350e-01
3.512320000000000000e+06,3.662221137119663350e-01
3.514880000000000000e+06,3.662221137119663350e-01
3.517440000000000000e+06,3.662221137119663350e-01
3.520000000000000000e+06,3.662221137119663350e-01
3.522560000000000000e+06,3.662221137119663350e-01
3.525120000000000000e+06,3.662221137119663350e-01
3.527680000000000000e+06,5.547044282357249667e-01
3.530240000000000000e+06,3.662221137119663350e-01
3.532800000000000000e+06,3.662221137119663350e-01
3.535360000000000000e+06,3.662221137119663350e-01
3.537920000000000000e+06,1.777397991882076478e-01
3.540480000000000000e+06,3.662221137119663350e-01
3.543040000000000000e+06,3.662221137119663350e-01
3.545600000000000000e+06,3.662221137119663350e-01
3.548160000000000000e+06,3.662221137119663350e-01
3.550720000000000000e+06,3.662221137119663350e-01
3.553280000000000000e+06,5.547044282357249667e-01
3.555840000000000000e+06,3.662221137119663350e-01
3.558400000000000000e+06,3.662221137119663350e-01
3.560960000000000000e+06,3.662221137119663350e-01
3.563520000000000000e+06,3.662221137119663350e-01
3.566080000000000000e+06,5.547044282357249667e-01
3.568640000000000000e+06,3.662221137119663350e-01
3.571200000000000000e+06,3.662221137119663350e-01
3.573760000000000000e+06,3.662221137119663350e-01
3.576320000000000000e+06,3.662221137119663350e-01
3.578880000000000000e+06,5.547044282357249667e-01
3.581440000000000000e+06,3.662221137119663350e-01
3.584000000000000000e+06,1.777397991882076478e-01
3.586560000000000000e+06,3.662221137119663350e-01
3.589120000000000000e+06,3.662221137119663350e-01
3.591680000000000000e+06,3.662221137119663350e-01
3.594240000000000000e+06,1.777397991882076478e-01
3.596800000000000000e+06,3.662221137119663350e-01
3.599360000000000000e+06,3.662221137119663350e-01
3.601920000000000000e+06,3.662221137119663350e-01
3.604480000000000000e+06,1.777397991882076478e-01
3.607040000000000000e+06,1.777397991882076478e-01
3.609600000000000000e+06,3.662221137119663350e-01
3.612160000000000000e+06,3.662221137119663350e-01
3.614720000000000000e+06,3.662221137119663350e-01
3.617280000000000000e+06,3.662221137119663350e-01
3.619840000000000000e+06,3.662221137119663350e-01
3.622400000000000000e+06,3.662221137119663350e-01
3.624960000000000000e+06,3.662221137119663350e-01
3.627520000000000000e+06,3.662221137119663350e-01
3.630080000000000000e+06,3.662221137119663350e-01
3.632640000000000000e+06,3.662221137119663350e-01
3.635200000000000000e+06,3.662221137119663350e-01
3.637760000000000000e+06,3.662221137119663350e-01
3.640320000000000000e+06,1.777397991882076478e-01
3.642880000000000000e+06,5.547044282357249667e-01
3.645440000000000000e+06,3.662221137119663350e-01
3.648000000000000000e+06,3.662221137119663350e-01
3.650560000000000000e+06,3.662221137119663350e-01
3.653120000000000000e+06,3.662221137119663350e-01
3.655680000000000000e+06,1.777397991882076478e-01
3.658240000000000000e+06,5.547044282357249667e-01
3.660800000000000000e+06,3.662221137119663350e-01
3.663360000000000000e+06,5.547044282357249667e-01
3.665920000000000000e+06,3.662221137119663350e-01
3.668480000000000000e+06,3.662221137119663350e-01
3.671040000000000000e+06,3.662221137119663350e-01
3.673600000000000000e+06,3.662221137119663350e-01
3.676160000000000000e+06,3.662221137119663350e-01
3.678720000000000000e+06,3.662221137119663350e-01
3.681280000000000000e+06,1.777397991882076478e-01
3.683840000000000000e+06,3.662221137119663350e-01
3.686400000000000000e+06,1.777397991882076478e-01
3.688960000000000000e+06,3.662221137119663350e-01
3.691520000000000000e+06,5.547044282357249667e-01
3.694080000000000000e+06,3.662221137119663350e-01
3.696640000000000000e+06,1.777397991882076478e-01
3.699200000000000000e+06,3.662221137119663350e-01
3.701760000000000000e+06,3.662221137119663350e-01
3.704320000000000000e+06,1.777397991882076478e-01
3.706880000000000000e+06,3.662221137119663350e-01
3.709440000000000000e+06,3.662221137119663350e-01
3.712000000000000000e+06,3.662221137119663350e-01
3.714560000000000000e+06,1.777397991882076478e-01
3.717120000000000000e+06,3.662221137119663350e-01
3.719680000000000000e+06,3.662221137119663350e-01
3.722240000000000000e+06,3.662221137119663350e-01
3.724800000000000000e+06,3.662221137119663350e-01
3.727360000000000000e+06,3.662221137119663350e-01
3.729920000000000000e+06,3.662221137119663350e-01
3.732480000000000000e+06,3.662221137119663350e-01
3.735040000000000000e+06,3.662221137119663350e-01
3.737600000000000000e+06,3.662221137119663350e-01
3.740160000000000000e+06,3.662221137119663350e-01
3.742720000000000000e+06,3.662221137119663350e-01
3.745280000000000000e+06,1.777397991882076478e-01
3.747840000000000000e+06,3.662221137119663350e-01
3.750400000000000000e+06,3.662221137119663350e-01
3.752960000000000000e+06,3.662221137119663350e-01
3.755520000000000000e+06,3.662221137119663350e-01
3.758080000000000000e+06,3.662221137119663350e-01
3.760640000000000000e+06,3.662221137119663350e-01
3.763200000000000000e+06,3.662221137119663350e-01
3.765760000000000000e+06,5.547044282357249667e-01
3.768320000000000000e+06,1.777397991882076478e-01
3.770880000000000000e+06,5.547044282357249667e-01
3.773440000000000000e+06,3.662221137119663350e-01
3.776000000000000000e+06,3.662221137119663350e-01
3.778560000000000000e+06,3.662221137119663350e-01
3.781120000000000000e+06,3.662221137119663350e-01
3.783680000000000000e+06,3.662221137119663350e-01
3.786240000000000000e+06,3.662221137119663350e-01
3.788800000000000000e+06,3.662221137119663350e-01
3.791360000000000000e+06,3.662221137119663350e-01
3.793920000000000000e+06,3.662221137119663350e-01
3.796480000000000000e+06,3.662221137119663350e-01
3.799040000000000000e+06,3.662221137119663350e-01
3.801600000000000000e+06,3.662221137119663350e-01
3.804160000000000000e+06,5.547044282357249667e-01
3.806720000000000000e+06,1.777397991882076478e-01
3.809280000000000000e+06,3.662221137119663350e-01
3.811840000000000000e+06,3.662221137119663350e-01
3.814400000000000000e+06,3.662221137119663350e-01
3.816960000000000000e+06,3.662221137119663350e-01
3.819520000000000000e+06,1.777397991882076478e-01
3.822080000000000000e+06,3.662221137119663350e-01
3.824640000000000000e+06,3.662221137119663350e-01
3.827200000000000000e+06,3.662221137119663350e-01
3.829760000000000000e+06,3.662221137119663350e-01
3.832320000000000000e+06,3.662221137119663350e-01
3.834880000000000000e+06,3.662221137119663350e-01
3.837440000000000000e+06,3.662221137119663350e-01
3.840000000000000000e+06,3.662221137119663350e-01
3.842560000000000000e+06,3.662221137119663350e-01
3.845120000000000000e+06,3.662221137119663350e-01
3.847680000000000000e+06,3.662221137119663350e-01
3.850240000000000000e+06,3.662221137119663350e-01
3.852800000000000000e+06,1.777397991882076478e-01
3.855360000000000000e+06,3.662221137119663350e-01
3.857920000000000000e+06,3.662221137119663350e-01
3.860480000000000000e+06,3.662221137119663350e-01
3.863040000000000000e+06,3.662221137119663350e-01
3.865600000000000000e+06,3.662221137119663350e-01
3.868160000000000000e+06,3.662221137119663350e-01
3.870720000000000000e+06,3.662221137119663350e-01
3.873280000000000000e+06,3.662221137119663350e-01
3.875840000000000000e+06,3.662221137119663350e-01
3.878400000000000000e+06,5.547044282357249667e-01
3.880960000000000000e+06,3.662221137119663350e-01
3.883520000000000000e+06,3.662221137119663350e-01
3.886080000000000000e+06,3.662221137119663350e-01
3.888640000000000000e+06,3.662221137119663350e-01
3.891200000000000000e+06,3.662221137119663350e-01
3.893760000000000000e+06,3.662221137119663350e-01
3.896320000000000000e+06,3.662221137119663350e-01
3.898880000000000000e+06,3.662221137119663350e-01
3.901440000000000000e+06,5.547044282357249667e-01
3.904000000000000000e+06,3.662221137119663350e-01
3.906560000000000000e+06,3.662221137119663350e-01
3.909120000000000000e+06,3.662221137119663350e-01
3.911680000000000000e+06,5.547044282357249667e-01
3.914240000000000000e+06,3.662221137119663350e-01
3.916800000000000000e+06,3.662221137119663350e-01
3.919360000000000000e+06,3.662221137119663350e-01
3.921920000000000000e+06,3.662221137119663350e-01
3.924480000000000000e+06,3.662221137119663350e-01
3.927040000000000000e+06,3.662221137119663350e-01
3.929600000000000000e+06,3.662221137119663350e-01
3.932160000000000000e+06,3.662221137119663350e-01
3.934720000000000000e+06,3.662221137119663350e-01
3.937280000000000000e+06,5.547044282357249667e-01
3.939840000000000000e+06,3.662221137119663350e-01
3.942400000000000000e+06,1.777397991882076478e-01
3.944960000000000000e+06,3.662221137119663350e-01
3.947520000000000000e+06,3.662221137119663350e-01
3.950080000000000000e+06,3.662221137119663350e-01
3.952640000000000000e+06,3.662221137119663350e-01
3.955200000000000000e+06,3.662221137119663350e-01
3.957760000000000000e+06,3.662221137119663350e-01
3.960320000000000000e+06,3.662221137119663350e-01
3.962880000000000000e+06,3.662221137119663350e-01
3.965440000000000000e+06,3.662221137119663350e-01
3.968000000000000000e+06,1.777397991882076478e-01
3.970560000000000000e+06,1.777397991882076478e-01
3.973120000000000000e+06,3.662221137119663350e-01
3.975680000000000000e+06,3.662221137119663350e-01
3.978240000000000000e+06,3.662221137119663350e-01
3.980800000000000000e+06,3.662221137119663350e-01
3.983360000000000000e+06,3.662221137119663350e-01
3.985920000000000000e+06,3.662221137119663350e-01
3.988480000000000000e+06,1.777397991882076478e-01
3.991040000000000000e+06,3.662221137119663350e-01
3.993600000000000000e+06,3.662221137119663350e-01
3.996160000000000000e+06,3.662221137119663350e-01
3.998720000000000000e+06,3.662221137119663350e-01
4.001280000000000000e+06,3.662221137119663350e-01
4.003840000000000000e+06,1.777397991882076478e-01
4.006400000000000000e+06,5.547044282357249667e-01
4.008960000000000000e+06,3.662221137119663350e-01
4.011520000000000000e+06,3.662221137119663350e-01
4.014080000000000000e+06,1.777397991882076478e-01
4.016640000000000000e+06,3.662221137119663350e-01
4.019200000000000000e+06,3.662221137119663350e-01
4.021760000000000000e+06,3.662221137119663350e-01
4.024320000000000000e+06,3.662221137119663350e-01
4.026880000000000000e+06,3.662221137119663350e-01
4.029440000000000000e+06,3.662221137119663350e-01
4.032000000000000000e+06,3.662221137119663350e-01
4.034560000000000000e+06,5.547044282357249667e-01
4.037120000000000000e+06,3.662221137119663350e-01
4.039680000000000000e+06,3.662221137119663350e-01
4.042240000000000000e+06,3.662221137119663350e-01
4.044800000000000000e+06,3.662221137119663350e-01
4.047360000000000000e+06,3.662221137119663350e-01
4.049920000000000000e+06,3.662221137119663350e-01
4.052480000000000000e+06,3.662221137119663350e-01
4.055040000000000000e+06,3.662221137119663350e-01
4.057600000000000000e+06,3.662221137119663350e-01
4.060160000000000000e+06,1.777397991882076478e-01
4.062720000000000000e+06,3.662221137119663350e-01
4.065280000000000000e+06,3.662221137119663350e-01
4.067840000000000000e+06,3.662221137119663350e-01
4.070400000000000000e+06,3.662221137119663350e-01
4.072960000000000000e+06,3.662221137119663350e-01
4.075520000000000000e+06,3.662221137119663350e-01
4.078080000000000000e+06,3.662221137119663350e-01
4.080640000000000000e+06,3.662221137119663350e-01
4.083200000000000000e+06,1.777397991882076478e-01
4.085760000000000000e+06,3.662221137119663350e-01
4.088320000000000000e+06,1.777397991882076478e-01
4.090880000000000000e+06,3.662221137119663350e-01
4.093440000000000000e+06,5.547044282357249667e-01
4.096000000000000000e+06,3.662221137119663350e-01
4.098560000000000000e+06,3.662221137119663350e-01
4.101120000000000000e+06,1.777397991882076478e-01
4.103680000000000000e+06,3.662221137119663350e-01
4.106240000000000000e+06,3.662221137119663350e-01
4.108800000000000000e+06,3.662221137119663350e-01
4.111360000000000000e+06,3.662221137119663350e-01
4.113920000000000000e+06,3.662221137119663350e-01
4.116480000000000000e+06,3.662221137119663350e-01
4.119040000000000000e+06,3.662221137119663350e-01
4.121600000000000000e+06,1.777397991882076478e-01
4.124160000000000000e+06,3.662221137119663350e-01
4.126720000000000000e+06,3.662221137119663350e-01
4.129280000000000000e+06,1.777397991882076478e-01
4.131840000000000000e+06,3.662221137119663350e-01
4.134400000000000000e+06,1.777397991882076478e-01
